Test_No,Start,Stop,DateNum_Start,Datenum_Stop,System_Error,SEID,Parameter,Max,Min,Mean,Std,Ppk
151106-1,11/6/2015 9:50,11/6/2015 19:27,736274.4102,736274.811,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,9.390514374,-7.38,-1.48,5.37,
151106-2,11/6/2015 22:36,11/7/2015 8:10,736274.942,736275.3405,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151107-1,11/7/2015 9:47,11/7/2015 19:33,736275.4079,736275.8146,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151109-2,11/9/2015 21:57,11/10/2015 9:28,736277.9148,736278.3949,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,0.001132751,-4.4,-2.87,0.82,
151110-1,11/10/2015 9:41,11/10/2015 19:05,736278.404,736278.7958,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,1.417288423,-4.28,-2.49,1.16,
151110-2,11/10/2015 21:55,11/11/2015 6:47,736278.9132,736279.2828,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,12.99506283,6.66,8.92,1.55,
151111-1,11/11/2015 9:49,11/11/2015 19:11,736279.4095,736279.7999,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,16.65106583,4.99,9.76,2.07,
151111-2,11/11/2015 22:02,11/12/2015 6:17,736279.9181,736280.2619,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,12.23242855,4.82,8.16,1.56,
151112-1,11/12/2015 10:49,11/12/2015 20:58,736280.4508,736280.8741,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,7.449482918,7.25,7.36,0.08,
151112-2,11/12/2015 21:02,11/13/2015 4:59,736280.8767,736281.2081,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,-7.627057552,-13.4,-11.4,1.55,
151113-1,11/13/2015 10:30,11/13/2015 18:06,736281.4376,736281.7542,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR_decision,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.587724686,-13.99,-11.14,1.27,
151006-2,10/6/2015 21:00,10/7/2015 5:48,736243.8753,736244.2421,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-11.3549614,-13.44,-12.21,0.67,8.82
151007-1,10/7/2015 9:17,10/7/2015 18:41,736244.3872,736244.7785,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-10.4056921,-13.85,-12.75,0.69,8.29
151007-2,10/7/2015 21:07,10/8/2015 5:41,736244.8802,736245.2368,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151008-1,10/8/2015 9:02,10/8/2015 20:29,736245.3766,736245.8538,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151008-2,10/8/2015 21:37,10/9/2015 9:20,736245.9013,736246.389,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,22.30060577,6.46,9.8,2.82,4.71
151009-1,10/9/2015 9:20,10/9/2015 18:42,736246.3891,736246.7798,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,25.71947289,6.19,10.66,3.97,3.41
151009-2,10/9/2015 20:44,10/10/2015 4:30,736246.8642,736247.1877,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151010-1,10/10/2015 8:27,10/10/2015 14:36,736247.3525,736247.6088,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151012-2,10/12/2015 20:29,10/13/2015 4:01,736249.8536,736250.168,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,11.44764328,8.2,9.18,0.8,16.31
151013-1,10/13/2015 9:21,10/13/2015 16:57,736250.3901,736250.7066,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,11.13581944,9.03,10,0.76,17.62
151102-2,11/2/2015 22:10,11/3/2015 8:59,736270.924,736271.3749,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151103-1,11/3/2015 9:48,11/3/2015 21:17,736271.4084,736271.8871,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,16.91784096,8.66,11.29,2.53,5.44
151103-2,11/3/2015 21:47,11/4/2015 6:38,736271.9081,736272.2769,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151104-1,11/4/2015 9:38,11/4/2015 18:50,736272.4017,736272.7853,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151104-2,11/4/2015 22:18,11/5/2015 7:03,736272.9292,736273.2943,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-7.984558582,-13.77,-11.58,1.09,5.63
151105-1,11/5/2015 10:04,11/5/2015 19:48,736273.4195,736273.8256,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-7.571433544,-13.19,-10.31,1.48,4.43
151105-2,11/5/2015 22:23,11/6/2015 7:02,736273.9328,736274.2937,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151106-1,11/6/2015 9:50,11/6/2015 19:27,736274.4102,736274.811,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,9.390514374,-7.38,-1.48,5.37,1.77
151106-2,11/6/2015 22:36,11/7/2015 8:10,736274.942,736275.3405,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151107-1,11/7/2015 9:47,11/7/2015 19:33,736275.4079,736275.8146,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
151109-2,11/9/2015 21:57,11/10/2015 9:28,736277.9148,736278.3949,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,0.001132751,-4.4,-2.87,0.82,11.06
151110-1,11/10/2015 9:41,11/10/2015 19:05,736278.404,736278.7958,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,1.417288423,-4.28,-2.49,1.16,7.89
151110-2,11/10/2015 21:55,11/11/2015 6:47,736278.9132,736279.2828,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.99506283,6.66,8.92,1.55,8.38
151111-1,11/11/2015 9:49,11/11/2015 19:11,736279.4095,736279.7999,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,16.65106583,4.99,9.76,2.07,6.39
151111-2,11/11/2015 22:02,11/12/2015 6:17,736279.9181,736280.2619,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.23242855,4.82,8.16,1.56,8.17
151112-1,11/12/2015 10:49,11/12/2015 20:58,736280.4508,736280.8741,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,7.449482918,7.25,7.36,0.08,100
151112-2,11/12/2015 21:02,11/13/2015 4:59,736280.8767,736281.2081,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-7.627057552,-13.4,-11.4,1.55,3.99
151113-1,11/13/2015 10:30,11/13/2015 18:06,736281.4376,736281.7542,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-8.587724686,-13.99,-11.14,1.27,4.96
151006-2,10/6/2015 21:00,10/7/2015 5:48,736243.8753,736244.2421,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1371.3573,897.72,1076.85,127.86,2.81
151007-1,10/7/2015 9:17,10/7/2015 18:41,736244.3872,736244.7785,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1281.942871,885.35,993.3,113.66,2.91
151007-2,10/7/2015 21:07,10/8/2015 5:41,736244.8802,736245.2368,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1216.26001,1023.34,1094.72,85.01,4.29
151008-1,10/8/2015 9:02,10/8/2015 20:29,736245.3766,736245.8538,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,967.5527954,967.55,967.55,0,100
151008-2,10/8/2015 21:37,10/9/2015 9:20,736245.9013,736246.389,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1748.783691,1215.57,1482.18,377.04,1.31
151009-1,10/9/2015 9:20,10/9/2015 18:42,736246.3891,736246.7798,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1635.432251,1426.33,1530.88,147.86,3.45
151009-2,10/9/2015 20:44,10/10/2015 4:30,736246.8642,736247.1877,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1454.445068,1454.45,1454.45,0,100
151010-1,10/10/2015 8:27,10/10/2015 14:36,736247.3525,736247.6088,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1633.44397,1148.98,1391.21,342.56,1.35
151012-2,10/12/2015 20:29,10/13/2015 4:01,736249.8536,736250.168,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1074.485596,716.91,823.2,77.7,3.53
151013-1,10/13/2015 9:21,10/13/2015 16:57,736250.3901,736250.7066,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1090.360107,738.4,906.79,92.99,3.25
151102-2,11/2/2015 22:10,11/3/2015 8:59,736270.924,736271.3749,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1492.311157,859.44,1109.25,188.53,1.96
151103-1,11/3/2015 9:48,11/3/2015 21:17,736271.4084,736271.8871,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1373.749878,861.29,1097.32,135.05,2.71
151103-2,11/3/2015 21:47,11/4/2015 6:38,736271.9081,736272.2769,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1730.190186,1177.96,1493.74,286.02,1.74
151104-1,11/4/2015 9:38,11/4/2015 18:50,736272.4017,736272.7853,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1688.122925,1195.54,1403.99,254.86,1.84
151104-2,11/4/2015 22:18,11/5/2015 7:03,736272.9292,736273.2943,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1653.249023,1236.67,1420.75,189.1,2.5
151105-1,11/5/2015 10:04,11/5/2015 19:48,736273.4195,736273.8256,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1939.793213,1385.06,1590.83,221.74,2.39
151105-2,11/5/2015 22:23,11/6/2015 7:02,736273.9328,736274.2937,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,827.8683472,596.45,679.22,91.86,2.46
151106-1,11/6/2015 9:50,11/6/2015 19:27,736274.4102,736274.811,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,575.9650879,529.53,552.75,32.83,5.61
151106-2,11/6/2015 22:36,11/7/2015 8:10,736274.942,736275.3405,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,945.0670166,945.07,945.07,0,100
151107-1,11/7/2015 9:47,11/7/2015 19:33,736275.4079,736275.8146,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,833.5767822,833.58,833.58,0,100
151109-2,11/9/2015 21:57,11/10/2015 9:28,736277.9148,736278.3949,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,2228.252197,1986.9,2107.58,170.66,4.12
151110-1,11/10/2015 9:41,11/10/2015 19:05,736278.404,736278.7958,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1772.208008,1717.63,1744.92,38.59,15.07
151110-2,11/10/2015 21:55,11/11/2015 6:47,736278.9132,736279.2828,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1538.051147,962.93,1148.5,145.61,2.63
151111-1,11/11/2015 9:49,11/11/2015 19:11,736279.4095,736279.7999,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1538.071655,932.7,1189,159.98,2.48
151111-2,11/11/2015 22:02,11/12/2015 6:17,736279.9181,736280.2619,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,2085.981201,1190.34,1734.14,196.63,2.94
151112-1,11/12/2015 10:49,11/12/2015 20:58,736280.4508,736280.8741,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1897.728394,1424.71,1725.22,146.42,3.93
151112-2,11/12/2015 21:02,11/13/2015 4:59,736280.8767,736281.2081,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1385.536499,904.19,1167.9,134.43,2.9
151113-1,11/13/2015 10:30,11/13/2015 18:06,736281.4376,736281.7542,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1350.491211,980.4,1119.89,111.39,3.35
151006-2,10/6/2015 21:00,10/7/2015 5:48,736243.8753,736244.2421,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-11.3549614,-13.44,-12.42,0.71,
151007-1,10/7/2015 9:17,10/7/2015 18:41,736244.3872,736244.7785,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-10.4056921,-13.85,-12.75,0.93,
151007-2,10/7/2015 21:07,10/8/2015 5:41,736244.8802,736245.2368,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151008-1,10/8/2015 9:02,10/8/2015 20:29,736245.3766,736245.8538,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-4.587070465,-4.59,-4.59,0,
151008-2,10/8/2015 21:37,10/9/2015 9:20,736245.9013,736246.389,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,22.30060577,5.83,10.34,3.75,
151009-1,10/9/2015 9:20,10/9/2015 18:42,736246.3891,736246.7798,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,25.71947289,6.19,12.22,5.15,
151009-2,10/9/2015 20:44,10/10/2015 4:30,736246.8642,736247.1877,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151010-1,10/10/2015 8:27,10/10/2015 14:36,736247.3525,736247.6088,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151012-2,10/12/2015 20:29,10/13/2015 4:01,736249.8536,736250.168,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,11.69361782,8.17,9.51,1.19,
151013-1,10/13/2015 9:21,10/13/2015 16:57,736250.3901,736250.7066,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,11.13581944,9.03,10.31,0.96,
151102-2,11/2/2015 22:10,11/3/2015 8:59,736270.924,736271.3749,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151103-1,11/3/2015 9:48,11/3/2015 21:17,736271.4084,736271.8871,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,18.30823326,8.66,13.21,2.98,
151103-2,11/3/2015 21:47,11/4/2015 6:38,736271.9081,736272.2769,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151104-1,11/4/2015 9:38,11/4/2015 18:50,736272.4017,736272.7853,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151104-2,11/4/2015 22:18,11/5/2015 7:03,736272.9292,736273.2943,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-7.984558582,-13.77,-11.67,1.41,
151105-1,11/5/2015 10:04,11/5/2015 19:48,736273.4195,736273.8256,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-7.571433544,-13.19,-10.11,2.01,
151105-2,11/5/2015 22:23,11/6/2015 7:02,736273.9328,736274.2937,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151106-1,11/6/2015 9:50,11/6/2015 19:27,736274.4102,736274.811,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,9.390514374,-7.38,-1.96,6.13,
151106-2,11/6/2015 22:36,11/7/2015 8:10,736274.942,736275.3405,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151107-1,11/7/2015 9:47,11/7/2015 19:33,736275.4079,736275.8146,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,,,,,
151109-2,11/9/2015 21:57,11/10/2015 9:28,736277.9148,736278.3949,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,0.405949444,-4.67,-2.84,1.26,
151110-1,11/10/2015 9:41,11/10/2015 19:05,736278.404,736278.7958,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,1.417288423,-4.28,-2.41,1.51,
151110-2,11/10/2015 21:55,11/11/2015 6:47,736278.9132,736279.2828,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,12.99506283,6.66,9.2,1.96,
151111-1,11/11/2015 9:49,11/11/2015 19:11,736279.4095,736279.7999,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,16.65106583,4.99,10.45,2.72,
151111-2,11/11/2015 22:02,11/12/2015 6:17,736279.9181,736280.2619,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,12.23242855,4.82,8.29,2.1,
151112-1,11/12/2015 10:49,11/12/2015 20:58,736280.4508,736280.8741,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,7.449482918,7.25,7.35,0.11,
151112-2,11/12/2015 21:02,11/13/2015 4:59,736280.8767,736281.2081,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-7.627057552,-13.4,-11.49,1.98,
151113-1,11/13/2015 10:30,11/13/2015 18:06,736281.4376,736281.7542,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR_decision,5976,V_SCD_ppm_AvgNOxOff_Decision,-8.587724686,-13.99,-11.22,1.69,
151006-2,10/6/2015 21:00,10/7/2015 5:48,736243.8753,736244.2421,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-11.3549614,-13.44,-12.42,0.71,100
151007-1,10/7/2015 9:17,10/7/2015 18:41,736244.3872,736244.7785,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-10.4056921,-13.85,-12.75,0.93,100
151007-2,10/7/2015 21:07,10/8/2015 5:41,736244.8802,736245.2368,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151008-1,10/8/2015 9:02,10/8/2015 20:29,736245.3766,736245.8538,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-4.587070465,-4.59,-4.59,0,100
151008-2,10/8/2015 21:37,10/9/2015 9:20,736245.9013,736246.389,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,22.30060577,5.83,10.34,3.75,100
151009-1,10/9/2015 9:20,10/9/2015 18:42,736246.3891,736246.7798,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,25.71947289,6.19,12.22,5.15,96.3
151009-2,10/9/2015 20:44,10/10/2015 4:30,736246.8642,736247.1877,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151010-1,10/10/2015 8:27,10/10/2015 14:36,736247.3525,736247.6088,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151012-2,10/12/2015 20:29,10/13/2015 4:01,736249.8536,736250.168,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,11.69361782,8.17,9.51,1.19,100
151013-1,10/13/2015 9:21,10/13/2015 16:57,736250.3901,736250.7066,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,11.13581944,9.03,10.31,0.96,100
151102-2,11/2/2015 22:10,11/3/2015 8:59,736270.924,736271.3749,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151103-1,11/3/2015 9:48,11/3/2015 21:17,736271.4084,736271.8871,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,18.30823326,8.66,13.21,2.98,100
151103-2,11/3/2015 21:47,11/4/2015 6:38,736271.9081,736272.2769,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151104-1,11/4/2015 9:38,11/4/2015 18:50,736272.4017,736272.7853,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151104-2,11/4/2015 22:18,11/5/2015 7:03,736272.9292,736273.2943,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-7.984558582,-13.77,-11.67,1.41,100
151105-1,11/5/2015 10:04,11/5/2015 19:48,736273.4195,736273.8256,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-7.571433544,-13.19,-10.11,2.01,100
151105-2,11/5/2015 22:23,11/6/2015 7:02,736273.9328,736274.2937,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151106-1,11/6/2015 9:50,11/6/2015 19:27,736274.4102,736274.811,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,9.390514374,-7.38,-1.96,6.13,81.69
151106-2,11/6/2015 22:36,11/7/2015 8:10,736274.942,736275.3405,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151107-1,11/7/2015 9:47,11/7/2015 19:33,736275.4079,736275.8146,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,,,,,
151109-2,11/9/2015 21:57,11/10/2015 9:28,736277.9148,736278.3949,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,0.405949444,-4.67,-2.84,1.26,100
151110-1,11/10/2015 9:41,11/10/2015 19:05,736278.404,736278.7958,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,1.417288423,-4.28,-2.41,1.51,100
151110-2,11/10/2015 21:55,11/11/2015 6:47,736278.9132,736279.2828,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,12.99506283,6.66,9.2,1.96,100
151111-1,11/11/2015 9:49,11/11/2015 19:11,736279.4095,736279.7999,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,16.65106583,4.99,10.45,2.72,100
151111-2,11/11/2015 22:02,11/12/2015 6:17,736279.9181,736280.2619,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,12.23242855,4.82,8.29,2.1,100
151112-1,11/12/2015 10:49,11/12/2015 20:58,736280.4508,736280.8741,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,7.449482918,7.25,7.35,0.11,100
151112-2,11/12/2015 21:02,11/13/2015 4:59,736280.8767,736281.2081,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-7.627057552,-13.4,-11.49,1.98,100
151113-1,11/13/2015 10:30,11/13/2015 18:06,736281.4376,736281.7542,NOX_OUT_SENSOR_IR_HI_MOTOR_ERR,5976,P_SCD_ppm_NOxOff_FiltTestResult_Hi,-8.587724686,-13.99,-11.22,1.69,100
151006-2,10/6/2015 21:00,10/7/2015 5:48,736243.8753,736244.2421,EGR_UFM_HIFLOW_ERROR,7295,H_UFM_EGR_HiFlow_Cusum_Value,0,0,0,0,100
151007-1,10/7/2015 9:17,10/7/2015 18:41,736244.3872,736244.7785,EGR_UFM_HIFLOW_ERROR,7295,H_UFM_EGR_HiFlow_Cusum_Value,0,0,0,0,100
